job_title,job_detail_url,job_listed,company_name,company_link,company_location
Business Data Analyst,https://es.linkedin.com/jobs/view/business-data-analyst-at-repsol-4092886715?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=oNJB2BwNRStCiu2mT%2FWPSQ%3D%3D&position=1&pageNum=0,3 days ago,Repsol,https://es.linkedin.com/company/repsol?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Analista de datos,https://es.linkedin.com/jobs/view/analista-de-datos-at-shakers-4129619544?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=t2AQ%2FhKyYRuMpX7sslipSg%3D%3D&position=2&pageNum=0,2 weeks ago,Shakers,https://es.linkedin.com/company/shakersworks?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Analista de datos,https://es.linkedin.com/jobs/view/analista-de-datos-at-vass-4132089724?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=JUBtee%2Fvqi61SWRuzKa6ug%3D%3D&position=3&pageNum=0,2 weeks ago,VASS,https://es.linkedin.com/company/vass?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst Power BI,https://es.linkedin.com/jobs/view/data-analyst-power-bi-at-logicalis-spain-4125751464?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=VLXB0e6jUBZZykjaIQa54A%3D%3D&position=4&pageNum=0,5 days ago,Logicalis Spain,https://es.linkedin.com/company/logicalis-spain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Analista de datos,https://es.linkedin.com/jobs/view/analista-de-datos-at-codere-4139882556?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=UvZtvsT1H8xC3ylXgmYpHQ%3D%3D&position=5&pageNum=0,1 week ago,Codere,https://es.linkedin.com/company/codere?trk=public_jobs_jserp-result_job-search-card-subtitle,"Alcobendas, Community of Madrid, Spain"
Analista BI & Analytics,https://es.linkedin.com/jobs/view/analista-bi-analytics-at-palladium-hotel-group-4124766530?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=nW7yyx4Rf0uP7AAwQN%2BgWA%3D%3D&position=6&pageNum=0,3 weeks ago,Palladium Hotel Group,https://es.linkedin.com/company/palladiumhotelgroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-revel-4141673886?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=HE6g%2BRqtVxdyjKq4HlFX3A%3D%3D&position=7&pageNum=0,3 days ago,REVEL,https://es.linkedin.com/company/driverevel?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Business Data Analyst en Customer Intelligence,https://es.linkedin.com/jobs/view/business-data-analyst-en-customer-intelligence-at-endesa-4123832619?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=p0ZL0AF2BQ%2BOAdG3em09Zg%3D%3D&position=8&pageNum=0,3 weeks ago,Endesa,https://es.linkedin.com/company/endesa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst - Fraude Audiovisual,https://es.linkedin.com/jobs/view/data-analyst-fraude-audiovisual-at-laliga-4142631834?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=tMkPmdeD3P0HjJZaVLoRaQ%3D%3D&position=9&pageNum=0,5 days ago,LALIGA,https://es.linkedin.com/company/laliga?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-scalian-4138066102?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=X0CZueB9knoonpLk%2BXjl%2Bw%3D%3D&position=10&pageNum=0,1 week ago,Scalian,https://fr.linkedin.com/company/scaliangroup?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-novaquality-consulting-4137428610?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=pTDTkdTSTs6O1vRxQU7DDg%3D%3D&position=11&pageNum=0,1 week ago,NovaQuality Consulting,https://es.linkedin.com/company/novaquality-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Growth - Data & Visualization Analyst,https://es.linkedin.com/jobs/view/growth-data-visualization-analyst-at-fever-4145772578?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=8jO5iYeWgoNPixjrDzCQfg%3D%3D&position=12&pageNum=0,1 day ago,Fever,https://www.linkedin.com/company/fever-up?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-cabify-4068284070?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=DmwBd6Kp%2FLHNi2i5HZrHLA%3D%3D&position=13&pageNum=0,3 months ago,Cabify,https://es.linkedin.com/company/cabify?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst - Ignite,https://es.linkedin.com/jobs/view/data-analyst-ignite-at-chubb-4135275353?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=4gc1fSSu4%2Bjg0KQ7x%2Bm9SQ%3D%3D&position=14&pageNum=0,1 week ago,Chubb,https://ch.linkedin.com/company/chubb?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-prima-4138412654?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=7ksGUn1WgWO4sXQ4l%2BW7KQ%3D%3D&position=15&pageNum=0,1 week ago,Prima,https://it.linkedin.com/company/prima-assicurazioni?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst (Product),https://es.linkedin.com/jobs/view/data-analyst-product-at-revolut-4026013717?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=RYhNlN%2FOgP1OTMVih0Bguw%3D%3D&position=16&pageNum=0,3 weeks ago,Revolut,https://uk.linkedin.com/company/revolut?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Business Intelligence Power BI,https://es.linkedin.com/jobs/view/business-intelligence-power-bi-at-logista-pharma-4119548006?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=QmJq2Oy9gTTw%2BJgTOv%2BsMA%3D%3D&position=17&pageNum=0,4 weeks ago,Logista Pharma,https://es.linkedin.com/company/logista-pharma?trk=public_jobs_jserp-result_job-search-card-subtitle,"Leganés, Community of Madrid, Spain"
Analista de Visualización de Datos Junior,https://es.linkedin.com/jobs/view/analista-de-visualizaci%C3%B3n-de-datos-junior-at-randstad-espa%C3%B1a-4125920759?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=i9LgHF8UZQHNBcyIoOBIkw%3D%3D&position=18&pageNum=0,1 day ago,Randstad España,https://es.linkedin.com/company/randstad-espana?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Analista de datos Madrid (H/M),https://es.linkedin.com/jobs/view/analista-de-datos-madrid-h-m-at-grupo-elecnor-4142300111?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=AcWpGTDbOOL%2BqmPrOOl0ew%3D%3D&position=19&pageNum=0,3 days ago,Elecnor Group,https://es.linkedin.com/company/grupo-elecnor?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
DATA ANALYST,not-found,3 weeks ago,not-found,not-found,"Madrid, Community of Madrid, Spain"
Analista de Datos (cliente final),https://es.linkedin.com/jobs/view/analista-de-datos-cliente-final-at-randstad-espa%C3%B1a-4094474799?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=hD95xFNfRJjXAphSQaI2og%3D%3D&position=21&pageNum=0,1 month ago,Randstad España,https://es.linkedin.com/company/randstad-espana?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Junior Data Analyst,https://es.linkedin.com/jobs/view/junior-data-analyst-at-labelium-espa%C3%B1a-4134420211?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=ZOOQm%2Fv1EjasX%2BAVqdAlKA%3D%3D&position=22&pageNum=0,2 weeks ago,Labelium España,https://es.linkedin.com/company/labeliumspain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Senior Data Analyst,https://es.linkedin.com/jobs/view/senior-data-analyst-at-akuaro-4130144876?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=QK92VDbujlE%2BTSVqO51u3A%3D%3D&position=23&pageNum=0,2 weeks ago,Akuaro,https://es.linkedin.com/company/akuaro?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst Trainee,https://es.linkedin.com/jobs/view/data-analyst-trainee-at-samy-alliance-4128305518?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=Tr0iCayDRqcVNUtMQ6m2Gg%3D%3D&position=24&pageNum=0,3 weeks ago,SAMY Alliance,https://es.linkedin.com/company/samy-alliance?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Analista de Datos (100% remoto),https://es.linkedin.com/jobs/view/analista-de-datos-100%25-remoto-at-cmv-consultores-4136194224?refId=%2BMnfSGsd8tbl21DYymp7Rw%3D%3D&trackingId=8%2FQSQ%2F6Lth%2FDIymxmbS6lA%3D%3D&position=25&pageNum=0,1 week ago,CMV Consultores,https://www.linkedin.com/company/cmv-consultores?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Project Analyst,https://es.linkedin.com/jobs/view/data-project-analyst-at-repsol-4092569724?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=K1PvG6FWY2lQo%2F2gznQF0g%3D%3D&position=1&pageNum=1,10 hours ago,Repsol,https://es.linkedin.com/company/repsol?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-qualentum-4094678635?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=pmJC2yn60JL8ZMLWnp%2Fxhg%3D%3D&position=2&pageNum=1,2 weeks ago,Qualentum,https://es.linkedin.com/company/qualentum?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pozuelo de Alarcón, Community of Madrid, Spain"
Data Analyst SQL,https://es.linkedin.com/jobs/view/data-analyst-sql-at-cognodata-4144132521?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=yRrF40NTAPmv5OyZqIW9ZQ%3D%3D&position=3&pageNum=1,1 day ago,Cognodata,https://es.linkedin.com/company/cognodata?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Científico de datos,https://es.linkedin.com/jobs/view/cient%C3%ADfico-de-datos-at-mutua-madrile%C3%B1a-4119556427?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=sn1CWtuszWvVMyG0lWLdhg%3D%3D&position=4&pageNum=1,4 weeks ago,Mutua Madrileña,https://es.linkedin.com/company/mutua-madrilena?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst (Madrid),https://es.linkedin.com/jobs/view/data-analyst-madrid-at-slashmobility-4104386100?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=Z8iNOk36UBU8CnxgRAwujQ%3D%3D&position=5&pageNum=1,1 month ago,SlashMobility,https://es.linkedin.com/company/slashmobility?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-excelia-4143343204?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=ve2tlSvcVpmtT9OUqysvJQ%3D%3D&position=6&pageNum=1,4 days ago,EXCELIA,https://es.linkedin.com/company/excelia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Analista BI,https://es.linkedin.com/jobs/view/analista-bi-at-hays-4133034552?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=i3ntLdYRH1qxrNaPaeaZ7Q%3D%3D&position=7&pageNum=1,2 weeks ago,Hays,https://uk.linkedin.com/company/hays?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pozuelo de Alarcón, Community of Madrid, Spain"
Analista de Datos,https://es.linkedin.com/jobs/view/analista-de-datos-at-hays-4145333316?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=yh08IRR11XC3kC4hQBjKCw%3D%3D&position=8&pageNum=1,13 hours ago,Hays,https://uk.linkedin.com/company/hays?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst & Strategist,https://es.linkedin.com/jobs/view/data-analyst-strategist-at-quantum-technology-solutions-inc-4145040283?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=%2FsBbP8sKg%2BwoZvQnniLkpg%3D%3D&position=9&pageNum=1,2 days ago,Quantum Technology Solutions Inc,https://www.linkedin.com/company/quantum-technology-solutions-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Business Intelligence support,https://es.linkedin.com/jobs/view/business-intelligence-support-at-randstad-4129185772?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=Oap8RGYsLgnrQ4rK%2Bd70%2Fw%3D%3D&position=10&pageNum=1,2 weeks ago,Randstad,https://nl.linkedin.com/company/randstad?trk=public_jobs_jserp-result_job-search-card-subtitle,"Alcobendas, Community of Madrid, Spain"
Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-sdg-group-espa%C3%B1a-3757292593?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=HW3eRhfMYiZiAyRvyMXSUA%3D%3D&position=11&pageNum=1,5 days ago,SDG Group España,https://es.linkedin.com/company/sdg-group-spain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Image Data Analyst,https://es.linkedin.com/jobs/view/image-data-analyst-at-deimos-4137256970?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=hB1XpdDA5aQP%2FNrgM3xyng%3D%3D&position=12&pageNum=1,1 week ago,Deimos,https://es.linkedin.com/company/deimos-space-company?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tres Cantos, Community of Madrid, Spain"
Marketing Data Analyst,https://es.linkedin.com/jobs/view/marketing-data-analyst-at-cabify-4074761437?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=0cnN20Kq9IYg5zE%2FNzXPww%3D%3D&position=13&pageNum=1,2 months ago,Cabify,https://es.linkedin.com/company/cabify?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Business Intelligence (PowerBI),https://es.linkedin.com/jobs/view/business-intelligence-powerbi-at-winning-3991352544?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=ea9VYT2oI3WhIwBqZ1WIJA%3D%3D&position=14&pageNum=1,6 months ago,Winning,https://pt.linkedin.com/company/winningconsulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Junior Data Analyst,https://es.linkedin.com/jobs/view/junior-data-analyst-at-capitole-4142361631?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=aPo%2BdTKwxZ6VFb7ILBGVYw%3D%3D&position=15&pageNum=1,1 day ago,Capitole,https://es.linkedin.com/company/capitole-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst Power BI,https://es.linkedin.com/jobs/view/data-analyst-power-bi-at-logicalis-spain-4124660580?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=PG404FpzXzkq7vvP80mUbw%3D%3D&position=16&pageNum=1,3 weeks ago,Logicalis Spain,https://es.linkedin.com/company/logicalis-spain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Senior Product Data Analyst,https://es.linkedin.com/jobs/view/senior-product-data-analyst-at-huspy-4095191545?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=lE0XHxv%2Fw7SOKwHYOj5Wyg%3D%3D&position=17&pageNum=1,1 week ago,Huspy,https://ae.linkedin.com/company/huspy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Analista de Datos SAS- Sector Público,https://es.linkedin.com/jobs/view/analista-de-datos-sas-sector-p%C3%BAblico-at-deloitte-4092852074?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=jYhozFe7AAfQUNDaV%2F1ZvQ%3D%3D&position=18&pageNum=1,3 weeks ago,Deloitte,https://www.linkedin.com/company/deloitte?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Product Data Analyst,https://es.linkedin.com/jobs/view/product-data-analyst-at-playtomic-4125747259?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=nNJQBqvRdLNHwU7pl4b5HQ%3D%3D&position=19&pageNum=1,3 weeks ago,PLAYTOMIC,https://es.linkedin.com/company/playtomic?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Internship Business Intelligence,https://es.linkedin.com/jobs/view/internship-business-intelligence-at-johnson-johnson-4144165471?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=V9QYTWLApApOu0cR5%2FOqxA%3D%3D&position=20&pageNum=1,1 day ago,Johnson & Johnson,https://www.linkedin.com/company/johnson-&-johnson?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Beca Talentum - Data Analyst,https://es.linkedin.com/jobs/view/beca-talentum-data-analyst-at-telef%C3%B3nica-4132585646?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=su0Mbvc6xZz5Dwfevl%2BPuw%3D%3D&position=21&pageNum=1,2 weeks ago,Telefónica,https://es.linkedin.com/company/telefonica?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Intern - Data Research,https://es.linkedin.com/jobs/view/intern-data-research-at-clarity-ai-4132265660?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=aJ6DxoKZdU9TdHwkjdNdsA%3D%3D&position=22&pageNum=1,2 weeks ago,Clarity AI,https://www.linkedin.com/company/clarity-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Business Analist,https://es.linkedin.com/jobs/view/business-analist-at-allianz-direct-4144896731?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=8Qzf%2FNU2vQ5V9IOikFKSvQ%3D%3D&position=23&pageNum=1,3 days ago,Allianz Direct,https://de.linkedin.com/company/allianzdirect?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-galeneo-health-4118675961?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=rFLJnnXUAsqtvMQk8hnxRQ%3D%3D&position=24&pageNum=1,1 month ago,Galeneo Health,https://es.linkedin.com/company/galeneo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst | Teletrabajo (2 días de presencialidad a la semana),https://es.linkedin.com/jobs/view/data-analyst-teletrabajo-2-d%C3%ADas-de-presencialidad-a-la-semana-at-alten-spain-4117125046?refId=LH9F7DWQxuBqJy5KeN1NMA%3D%3D&trackingId=0HHEOzaEPmb7ouX5C0KlMg%3D%3D&position=25&pageNum=1,1 day ago,ALTEN Spain,https://es.linkedin.com/company/alten-spain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Analista Business Intelligence,https://es.linkedin.com/jobs/view/analista-business-intelligence-at-mahou-san-miguel-4141136894?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=5xIjN0jYJDwnKByPXyb%2FZw%3D%3D&position=1&pageNum=2,5 days ago,Mahou San Miguel,https://es.linkedin.com/company/mahou-san-miguel?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Analista de Datos,https://es.linkedin.com/jobs/view/analista-de-datos-at-tuy%C3%BA-technology-3896999966?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=BrZFMNGSYoESFK094%2FfB%2BQ%3D%3D&position=2&pageNum=2,10 months ago,TUYÚ Technology,https://es.linkedin.com/company/tuyutechnology?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Marketing Data Analyst,https://es.linkedin.com/jobs/view/marketing-data-analyst-at-tabby-4127900609?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=7Bi6FCkgAxsGkigGa6UiAA%3D%3D&position=3&pageNum=2,3 weeks ago,Tabby,https://sa.linkedin.com/company/tabbypay?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
ESPECIALISTA EN ANALISIS DE PROCESOS,https://es.linkedin.com/jobs/view/especialista-en-analisis-de-procesos-at-prim-4083033282?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=omG%2B1mDESTHpkOZEt8Licw%3D%3D&position=4&pageNum=2,2 months ago,"Prim, S.A.",https://es.linkedin.com/company/grupoprim?trk=public_jobs_jserp-result_job-search-card-subtitle,"Móstoles, Community of Madrid, Spain"
Junior Business Intelligence,https://es.linkedin.com/jobs/view/junior-business-intelligence-at-clikalia-4142653271?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=pv1pXMMp4dIR4JH4rTrtBA%3D%3D&position=5&pageNum=2,5 days ago,Clikalia,https://es.linkedin.com/company/clikalia-proptech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
ESG Data Analyst Intern - Dcycle,https://es.linkedin.com/jobs/view/esg-data-analyst-intern-dcycle-at-nova-talent-4103713641?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=e84pPj%2BaASSWJFXDG8RHCA%3D%3D&position=6&pageNum=2,1 month ago,Nova,https://es.linkedin.com/company/nova?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Analista de Datos,https://es.linkedin.com/jobs/view/analista-de-datos-at-ad4-oct%C3%B3gono-4124335071?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=utf3xwzbF57EcQi9CSYwWg%3D%3D&position=7&pageNum=2,3 weeks ago,AD4 Octógono,https://es.linkedin.com/company/ad4-octogono?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Martín de la Vega, Community of Madrid, Spain"
Data Analyst,https://es.linkedin.com/jobs/view/data-analyst-at-grupo-ns-4145916553?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=1zZmzmOFXyklIH3xokPI3Q%3D%3D&position=8&pageNum=2,1 day ago,GRUPO NS,https://es.linkedin.com/company/grupo-ns?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Quality Analyst,https://es.linkedin.com/jobs/view/data-quality-analyst-at-softtek-4145917114?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=i%2FlsqL%2B4KJBVddQv7T7d0w%3D%3D&position=9&pageNum=2,1 day ago,Softtek,https://mx.linkedin.com/company/softtek?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Business Data Analyst,https://es.linkedin.com/jobs/view/business-data-analyst-at-levy-search-4144404077?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=N7gTYtPst5X3YHiSyIezxQ%3D%3D&position=10&pageNum=2,3 days ago,Levy Search,https://uk.linkedin.com/company/levy-search?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Data Analyst Funcional,https://es.linkedin.com/jobs/view/data-analyst-funcional-at-excelia-4145726753?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=QldENrlVKAXI5ukTj%2F9klw%3D%3D&position=11&pageNum=2,1 day ago,EXCELIA,https://es.linkedin.com/company/excelia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Senior Data Analyst,https://es.linkedin.com/jobs/view/senior-data-analyst-at-turner-townsend-3945447879?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=NFh5qbVGZPfYqBdyzYNKug%3D%3D&position=12&pageNum=2,9 hours ago,Turner & Townsend,https://uk.linkedin.com/company/turner-&-townsend?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Analista de datos,https://es.linkedin.com/jobs/view/analista-de-datos-at-bcas-4129448884?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=jmw%2Fwmz0VOAPXhAxMFql%2Fg%3D%3D&position=13&pageNum=2,2 weeks ago,Bcas,https://es.linkedin.com/company/bcasapp?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Analista de transformación digital,https://es.linkedin.com/jobs/view/analista-de-transformaci%C3%B3n-digital-at-solarig-4141671663?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=UmLfpNSSlRhC5HkpEWOoVw%3D%3D&position=14&pageNum=2,4 days ago,Solarig,https://es.linkedin.com/company/solarig?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
BI / Data Visualization (Remoto),https://es.linkedin.com/jobs/view/bi-data-visualization-remoto-at-grupo-digital-4146038511?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=oeibeeEBX9k56mkFn3oM5w%3D%3D&position=15&pageNum=2,2 days ago,Grupo Digital,https://es.linkedin.com/company/grupo-digital?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Product Analyst (Data team),https://es.linkedin.com/jobs/view/product-analyst-data-team-at-planner-5d-4146119105?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=G5W2vGrGIyw8nwOaZAGpuQ%3D%3D&position=16&pageNum=2,23 hours ago,Planner 5D,https://lt.linkedin.com/company/planner-5d?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
Product Data Analyst,https://es.linkedin.com/jobs/view/product-data-analyst-at-datacamp-4068265201?refId=lscD419cFJW4gR5Oxq0aSg%3D%3D&trackingId=TENzOUZoYRcAXGUhBy2KnQ%3D%3D&position=17&pageNum=2,3 months ago,DataCamp,https://www.linkedin.com/company/datacampinc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
